"eov","period","cell","n","sp","es"
"fish",2010,"83441dfffffffff",7,7,NA
"fish",2010,"834523fffffffff",1110,125,32.1626870297011
"fish",2010,"834473fffffffff",11,4,NA
"fish",2010,"834506fffffffff",3,2,NA
"fish",2010,"834546fffffffff",1,1,NA
"fish",2010,"834429fffffffff",1,1,NA
"fish",2010,"834454fffffffff",2,2,NA
"fish",2010,"834419fffffffff",7,7,NA
"fish",2010,"83676efffffffff",2,1,NA
"fish",2010,"8344f2fffffffff",144,6,4.80857121058759
"fish",2010,"83450bfffffffff",3,2,NA
"fish",2010,"834598fffffffff",4,4,NA
"fish",2010,"835e51fffffffff",1,1,NA
"fish",2010,"835e4cfffffffff",5,1,NA
"fish",2010,"835f59fffffffff",4,2,NA
"fish",2010,"8366b0fffffffff",5,4,NA
"fish",2010,"8345b0fffffffff",1,1,NA
"fish",2010,"834555fffffffff",2,1,NA
"fish",2010,"834428fffffffff",1,1,NA
"fish",2010,"834c9afffffffff",5,4,NA
"fish",2010,"8344aafffffffff",299,2,1.16722408026721
"fish",2010,"83449dfffffffff",1,1,NA
"fish",2010,"8344a0fffffffff",1,1,NA
"fish",2010,"834476fffffffff",1,1,NA
"fish",2010,"836741fffffffff",173,2,1.28901734104028
"fish",2010,"83442afffffffff",1,1,NA
"fish",2010,"835e65fffffffff",7,1,NA
"fish",2010,"834400fffffffff",2,1,NA
"fish",2010,"834894fffffffff",2,1,NA
"fish",2010,"834520fffffffff",1,1,NA
"fish",2010,"834405fffffffff",1,1,NA
"fish",2010,"8344a9fffffffff",1126,68,25.1470838696156
"fish",2010,"834414fffffffff",69388,238,29.4393859521552
"fish",2010,"835f5dfffffffff",55,26,25.7541794334247
"fish",2010,"836744fffffffff",366,106,34.8360317630412
"fish",2010,"8344b5fffffffff",70,35,29.0550678279232
"fish",2010,"8344f0fffffffff",801,74,19.7303549338053
"fish",2010,"834564fffffffff",3,2,NA
"fish",2010,"836610fffffffff",2990,87,22.2667638862788
"fish",2010,"83440bfffffffff",14,14,NA
"fish",2010,"835e4bfffffffff",37,18,NA
"fish",2010,"836736fffffffff",16,12,NA
"fish",2010,"834475fffffffff",1,1,NA
"fish",2010,"834573fffffffff",3,2,NA
"fish",2010,"835e40fffffffff",1,1,NA
"fish",2010,"834588fffffffff",4,4,NA
"fish",2010,"83458efffffffff",4,4,NA
"fish",2010,"834cc6fffffffff",11,7,NA
"fish",2010,"836624fffffffff",97,12,11.1673338468997
"fish",2010,"835f49fffffffff",110,1,1
"fish",2010,"834432fffffffff",6,6,NA
"fish",2010,"83448dfffffffff",33,5,NA
"fish",2010,"834489fffffffff",14,4,NA
"fish",2010,"835e5cfffffffff",1,1,NA
"fish",2010,"834570fffffffff",2,2,NA
"fish",2010,"835e4afffffffff",6,6,NA
"fish",2010,"83454efffffffff",1,1,NA
"fish",2010,"83456bfffffffff",1,1,NA
"fish",2010,"834576fffffffff",1,1,NA
"fish",2010,"834c88fffffffff",1,1,NA
"fish",2010,"836d14fffffffff",2,2,NA
"fish",2010,"834470fffffffff",1,1,NA
"fish",2010,"834541fffffffff",2,1,NA
"fish",2010,"836745fffffffff",38,3,NA
"fish",2010,"83446efffffffff",1,1,NA
"fish",2010,"834543fffffffff",1,1,NA
"fish",2010,"83442efffffffff",1,1,NA
"fish",2010,"8344a5fffffffff",247255,304,30.9043501047717
"fish",2010,"8344a8fffffffff",28374,173,25.3508156231153
"fish",2010,"834ce8fffffffff",49554,231,33.1119723378659
"fish",2010,"834cebfffffffff",15093,230,32.1459105668232
"fish",2010,"836622fffffffff",837053,191,16.7654933513547
"fish",2010,"836633fffffffff",289,22,13.1445149009626
"fish",2010,"836783fffffffff",1777,126,24.8769275382986
"fish",2010,"8344aefffffffff",316759,68,1.01357425020741
"fish",2010,"834565fffffffff",2,2,NA
"fish",2010,"834cc5fffffffff",10924,194,31.0528251260495
"fish",2010,"836630fffffffff",93,11,8.99320317678128
"fish",2010,"836746fffffffff",220,115,41.3179154324188
"fish",2010,"834456fffffffff",21,17,NA
"fish",2010,"8345aefffffffff",100,62,36.6952347322843
"fish",2010,"83446cfffffffff",9,4,NA
"fish",2010,"834575fffffffff",2,2,NA
"fish",2010,"8344e1fffffffff",4,3,NA
"fish",2010,"834418fffffffff",6,3,NA
"fish",2010,"836625fffffffff",194,27,15.8521992495817
"fish",2010,"836635fffffffff",167,14,9.98251225207077
"fish",2010,"83670bfffffffff",31,10,NA
"fish",2010,"83670afffffffff",29,11,NA
"fish",2010,"8367a2fffffffff",2,1,NA
"fish",2010,"834caafffffffff",16,12,NA
"fish",2010,"834c96fffffffff",7,6,NA
"fish",2010,"8366a6fffffffff",5,5,NA
"fish",2010,"834509fffffffff",2,2,NA
"fish",2010,"834563fffffffff",1,1,NA
"fish",2010,"8367b6fffffffff",1,1,NA
"fish",2010,"835e64fffffffff",2,1,NA
"fish",2010,"834445fffffffff",3,2,NA
"fish",2010,"834421fffffffff",1,1,NA
"fish",2010,"83456dfffffffff",1,1,NA
"fish",2010,"834d5bfffffffff",2,2,NA
"fish",2010,"83455efffffffff",1,1,NA
"fish",2010,"834464fffffffff",2,1,NA
"fish",2010,"83676afffffffff",7,1,NA
"fish",2010,"835e41fffffffff",4,3,NA
"fish",2010,"836710fffffffff",1,1,NA
"fish",2010,"834568fffffffff",1,1,NA
"fish",2010,"834435fffffffff",1,1,NA
"fish",2010,"834ca5fffffffff",1,1,NA
"fish",2010,"83679efffffffff",1,1,NA
"fish",2010,"8345a3fffffffff",182,87,35.8389036103498
"fish",2010,"834cc4fffffffff",3524,129,33.2072484180877
"fish",2010,"834ce9fffffffff",18532,259,32.9060971227858
"fish",2010,"836782fffffffff",261,34,18.8523169361944
"fish",2010,"8344abfffffffff",21538,131,25.662122322162
"fish",2010,"8344f6fffffffff",958,81,31.3623473479344
"fish",2010,"834531fffffffff",280,155,41.0935590327357
"fish",2010,"836756fffffffff",636,81,29.1988485804202
"fish",2010,"83671bfffffffff",31,11,NA
"fish",2010,"835e43fffffffff",15,12,NA
"fish",2010,"836606fffffffff",10003,76,16.1087328590422
"fish",2010,"835e66fffffffff",39,19,NA
"fish",2010,"834504fffffffff",1,1,NA
"fish",2010,"836708fffffffff",57,13,12.5764664185717
"fish",2010,"834584fffffffff",77,58,41.2389111599631
"fish",2010,"835e46fffffffff",5,5,NA
"fish",2010,"834589fffffffff",3,3,NA
"fish",2010,"834402fffffffff",3,3,NA
"fish",2010,"835e59fffffffff",2,2,NA
"fish",2010,"834595fffffffff",1,1,NA
"fish",2010,"8367b4fffffffff",1,1,NA
"fish",2010,"836d6afffffffff",3,3,NA
"fish",2010,"8344b0fffffffff",5,2,NA
"fish",2010,"834533fffffffff",1,1,NA
"fish",2010,"83456cfffffffff",1,1,NA
"fish",2010,"835e55fffffffff",1,1,NA
"fish",2010,"834cecfffffffff",1,1,NA
"fish",2010,"8366b5fffffffff",1,1,NA
"fish",2010,"83455bfffffffff",1,1,NA
"fish",2010,"8345b2fffffffff",2,1,NA
"fish",2010,"834c8cfffffffff",1,1,NA
"fish",2010,"834532fffffffff",1,1,NA
"fish",2010,"83442cfffffffff",1,1,NA
"fish",2010,"834992fffffffff",1,1,NA
"fish",2010,"834442fffffffff",8,3,NA
"fish",2010,"834415fffffffff",220366,269,30.4139131997983
"fish",2010,"834ceefffffffff",7368,167,31.7442577694833
"fish",2010,"836631fffffffff",11155,103,17.579858349832
"fish",2010,"83450efffffffff",284,14,9.96306113047185
"fish",2010,"836754fffffffff",30,12,NA
"fish",2010,"834501fffffffff",22,10,NA
"fish",2010,"834522fffffffff",19,17,NA
"fish",2010,"836773fffffffff",54,33,31.4844885865974
"fish",2010,"834d4bfffffffff",129,23,14.9801860145567
"fish",2010,"834544fffffffff",1,1,NA
"fish",2010,"834426fffffffff",1,1,NA
"fish",2010,"834519fffffffff",20,17,NA
"fish",2010,"836d6bfffffffff",4,4,NA
"fish",2010,"8344a3fffffffff",23,15,NA
"fish",2010,"836740fffffffff",7,5,NA
"fish",2010,"834560fffffffff",2,2,NA
"fish",2010,"834425fffffffff",4,2,NA
"fish",2010,"834461fffffffff",1,1,NA
"fish",2010,"834cb3fffffffff",29,8,NA
"fish",2010,"834409fffffffff",1,1,NA
"fish",2010,"834572fffffffff",3,3,NA
"fish",2010,"834895fffffffff",1,1,NA
"fish",2010,"834558fffffffff",1,1,NA
"fish",2010,"834559fffffffff",1,1,NA
"fish",2010,"834401fffffffff",1,1,NA
"fish",2010,"834d11fffffffff",1,1,NA
"fish",2010,"834553fffffffff",1,1,NA
"fish",2010,"83454afffffffff",1,1,NA
"fish",2010,"834571fffffffff",1,1,NA
"fish",2010,"834ceafffffffff",5101,145,31.3341679794901
"fish",2010,"836620fffffffff",9908,174,22.0324940713398
"fish",2010,"836780fffffffff",5345,250,22.721162585822
"fish",2010,"8344f3fffffffff",447,69,31.7201317121124
"fish",2010,"8344a2fffffffff",18,11,NA
"fish",2010,"836615fffffffff",392,55,25.1875706350038
"fish",2010,"83451bfffffffff",2,2,NA
"fish",2010,"834505fffffffff",52,29,28.3763197586727
"fish",2010,"834c81fffffffff",49,21,NA
"fish",2010,"834c89fffffffff",2,2,NA
"fish",2010,"834433fffffffff",1,1,NA
"fish",2010,"834460fffffffff",2,2,NA
"fish",2010,"834cabfffffffff",16,12,NA
"fish",2010,"836791fffffffff",4,4,NA
"fish",2010,"834403fffffffff",8,8,NA
"fish",2010,"836784fffffffff",41,14,NA
"fish",2010,"835f58fffffffff",69,19,16.8940527795304
"fish",2010,"836781fffffffff",54,11,10.6212438853948
"fish",2010,"834cf2fffffffff",34,10,NA
"fish",2010,"836d68fffffffff",9,7,NA
"fish",2010,"8344f4fffffffff",1,1,NA
"fish",2010,"834498fffffffff",1,1,NA
"fish",2010,"83458bfffffffff",1,1,NA
"fish",2010,"83441efffffffff",6,4,NA
"fish",2010,"83448cfffffffff",2,1,NA
"fish",2010,"834996fffffffff",1,1,NA
"fish",2010,"834404fffffffff",1,1,NA
"fish",2010,"8348b2fffffffff",1,1,NA
"fish",2010,"835f4bfffffffff",7,1,NA
"fish",2010,"834440fffffffff",3,2,NA
"fish",2010,"835f5bfffffffff",6,3,NA
"fish",2010,"834465fffffffff",1,1,NA
"fish",2010,"834993fffffffff",1,1,NA
"fish",2010,"834406fffffffff",2,2,NA
"fish",2010,"834890fffffffff",1,1,NA
"fish",2010,"83448efffffffff",1,1,NA
"fish",2010,"836602fffffffff",1,1,NA
"fish",2010,"834562fffffffff",1,1,NA
"fish",2010,"834896fffffffff",1,1,NA
"fish",2010,"8344e0fffffffff",1,1,NA
"fish",2010,"834416fffffffff",171599,282,30.7405992424267
"fish",2010,"8344a1fffffffff",50223,268,29.6755798777246
"fish",2010,"835e45fffffffff",2,2,NA
"fish",2010,"8367a0fffffffff",1201,176,38.0351678939951
"fish",2010,"8344e5fffffffff",81,42,31.3851746465835
"fish",2010,"836743fffffffff",384,53,22.3608378346138
"fish",2010,"836785fffffffff",118,23,13.7764541059527
"fish",2010,"834446fffffffff",21,15,NA
"fish",2010,"83454cfffffffff",2,1,NA
"fish",2010,"83670dfffffffff",45,12,NA
"fish",2010,"836719fffffffff",47,10,NA
"fish",2010,"8367a3fffffffff",56,24,22.2459909063682
"fish",2010,"836611fffffffff",34,15,NA
"fish",2010,"834593fffffffff",2,1,NA
"fish",2010,"835e5dfffffffff",3,2,NA
"fish",2010,"834484fffffffff",8,1,NA
"fish",2010,"834515fffffffff",1,1,NA
"fish",2010,"83456efffffffff",2,1,NA
"fish",2010,"834455fffffffff",1,1,NA
"fish",2010,"8345a9fffffffff",1,1,NA
"fish",2010,"836d24fffffffff",2,2,NA
"fish",2010,"836d26fffffffff",1,1,NA
"fish",2010,"834552fffffffff",1,1,NA
"fish",2010,"834561fffffffff",2,2,NA
"fish",2010,"834574fffffffff",2,2,NA
"fish",2010,"83454dfffffffff",1,1,NA
"fish",2010,"83670cfffffffff",2,2,NA
"fish",2010,"834471fffffffff",1,1,NA
"fish",2010,"83455dfffffffff",1,1,NA
"fish",2010,"83442bfffffffff",1,1,NA
"fish",2010,"8344e4fffffffff",1,1,NA
"fish",2010,"83455cfffffffff",1,1,NA
"fish",2010,"834499fffffffff",1,1,NA
"fish",2010,"8348b6fffffffff",2,1,NA
"fish",2010,"834892fffffffff",2,1,NA
"fish",2020,"834ceafffffffff",2174,119,30.1175767869272
"fish",2020,"836620fffffffff",915,41,12.5325363984247
"fish",2020,"836780fffffffff",1956,26,13.1848862030965
"fish",2020,"836781fffffffff",20,19,NA
"fish",2020,"83440bfffffffff",1,1,NA
"fish",2020,"834501fffffffff",2975,137,28.7369124878231
"fish",2020,"834ceefffffffff",2073,107,30.0774177556869
"fish",2020,"836754fffffffff",133,13,8.476925525599
"fish",2020,"834424fffffffff",1,1,NA
"fish",2020,"836701fffffffff",6,3,NA
"fish",2020,"834cc0fffffffff",9637,166,29.75683502702
"fish",2020,"834550fffffffff",57,38,34.6015810203992
"fish",2020,"834554fffffffff",4,4,NA
"fish",2020,"8367a5fffffffff",68,60,44.3823519545708
"fish",2020,"836750fffffffff",593,43,13.0743198535577
"fish",2020,"834ce8fffffffff",5513,134,29.9785225790616
"fish",2020,"8344a5fffffffff",11964,106,24.1604434062507
"fish",2020,"836783fffffffff",673,219,35.2964373358326
"fish",2020,"836622fffffffff",56243,41,16.5267074720757
"fish",2020,"834cc5fffffffff",2191,101,28.7456187068861
"fish",2020,"836625fffffffff",3,2,NA
"fish",2020,"8344aefffffffff",17,3,NA
"fish",2020,"8344a8fffffffff",8,1,NA
"fish",2020,"83670efffffffff",7,2,NA
"fish",2020,"834456fffffffff",1,1,NA
"fish",2020,"834523fffffffff",5698,205,32.7406481009396
"fish",2020,"836755fffffffff",1865,8,2.83925843586603
"fish",2020,"835e43fffffffff",44,29,NA
"fish",2020,"836756fffffffff",137,90,41.0740934108445
"fish",2020,"834cc4fffffffff",69,17,15.7873631949806
"fish",2020,"836606fffffffff",11,9,NA
"fish",2020,"8344abfffffffff",33,1,NA
"hardCorals",1960,"83448cfffffffff",44,10,NA
"hardCorals",1960,"836612fffffffff",16,4,NA
"hardCorals",1960,"834403fffffffff",2,1,NA
"hardCorals",1960,"834460fffffffff",14,6,NA
"hardCorals",1960,"835f5bfffffffff",12,6,NA
"hardCorals",1960,"836784fffffffff",34,10,NA
"hardCorals",1960,"83458bfffffffff",95,26,22.7388159826601
"hardCorals",1960,"834406fffffffff",27,8,NA
"hardCorals",1960,"836742fffffffff",15,7,NA
"hardCorals",1960,"836615fffffffff",27,6,NA
"hardCorals",1960,"834433fffffffff",21,7,NA
"hardCorals",1960,"8367b0fffffffff",2,2,NA
"hardCorals",1960,"83441efffffffff",17,5,NA
"hardCorals",1960,"834cf2fffffffff",2,1,NA
"hardCorals",1960,"8344a2fffffffff",18,9,NA
"hardCorals",1960,"836791fffffffff",3,2,NA
"hardCorals",1960,"834465fffffffff",8,3,NA
"hardCorals",1960,"8344f3fffffffff",2,1,NA
"hardCorals",1960,"834896fffffffff",3,2,NA
"hardCorals",1960,"834cabfffffffff",4,2,NA
"hardCorals",1960,"835f58fffffffff",2,1,NA
"hardCorals",1960,"834462fffffffff",4,1,NA
"hardCorals",1960,"835f4bfffffffff",2,1,NA
"hardCorals",1960,"834505fffffffff",4,2,NA
"hardCorals",1960,"836620fffffffff",2,1,NA
"hardCorals",1960,"8344aafffffffff",120,30,23.8745978857514
"hardCorals",1960,"836741fffffffff",17,7,NA
"hardCorals",1960,"834454fffffffff",32,14,NA
"hardCorals",1960,"8344a0fffffffff",81,19,16.9514247505161
"hardCorals",1960,"83449dfffffffff",7,3,NA
"hardCorals",1960,"835f59fffffffff",18,10,NA
"hardCorals",1960,"83674cfffffffff",10,5,NA
"hardCorals",1960,"83678cfffffffff",2,1,NA
"hardCorals",1960,"83441dfffffffff",57,13,12.3858610678372
"hardCorals",1960,"83676efffffffff",5,4,NA
"hardCorals",1960,"836755fffffffff",25,9,NA
"hardCorals",1960,"83678bfffffffff",16,5,NA
"hardCorals",1960,"835e4cfffffffff",2,1,NA
"hardCorals",1960,"83450afffffffff",6,4,NA
"hardCorals",1960,"8344f2fffffffff",5,1,NA
"hardCorals",1960,"8345b0fffffffff",3,2,NA
"hardCorals",1960,"834894fffffffff",12,4,NA
"hardCorals",1960,"834431fffffffff",4,2,NA
"hardCorals",1960,"8344a3fffffffff",235,43,26.3862844452377
"hardCorals",1960,"834409fffffffff",51,7,7
"hardCorals",1960,"8367a6fffffffff",14,6,NA
"hardCorals",1960,"834424fffffffff",3,3,NA
"hardCorals",1960,"834411fffffffff",124,12,9.79097643274073
"hardCorals",1960,"834501fffffffff",29,8,NA
"hardCorals",1960,"834519fffffffff",74,28,24.5851648152798
"hardCorals",1960,"834571fffffffff",5,3,NA
"hardCorals",1960,"836754fffffffff",20,9,NA
"hardCorals",1960,"835e75fffffffff",28,14,NA
"hardCorals",1960,"834426fffffffff",9,5,NA
"hardCorals",1960,"834d4bfffffffff",25,9,NA
"hardCorals",1960,"834483fffffffff",1,1,NA
"hardCorals",1960,"836730fffffffff",9,5,NA
"hardCorals",1960,"836740fffffffff",10,3,NA
"hardCorals",1960,"836773fffffffff",19,7,NA
"hardCorals",1960,"834415fffffffff",5,4,NA
"hardCorals",1960,"834481fffffffff",30,7,NA
"hardCorals",1960,"8367b3fffffffff",1,1,NA
"hardCorals",1960,"836631fffffffff",4,2,NA
"hardCorals",1960,"834ceefffffffff",2,1,NA
"hardCorals",1960,"834544fffffffff",1,1,NA
"hardCorals",1960,"835e42fffffffff",59,20,18.7999630871451
"hardCorals",1960,"8366a5fffffffff",9,4,NA
"hardCorals",1960,"8345b4fffffffff",6,4,NA
"hardCorals",1960,"8345b6fffffffff",26,10,NA
"hardCorals",1960,"83440afffffffff",5,1,NA
"hardCorals",1960,"834485fffffffff",48,17,NA
"hardCorals",1960,"836786fffffffff",7,4,NA
"hardCorals",1960,"834420fffffffff",20,8,NA
"hardCorals",1960,"83441afffffffff",1,1,NA
"hardCorals",1960,"834466fffffffff",9,5,NA
"hardCorals",1960,"83676bfffffffff",20,8,NA
"hardCorals",1960,"835f5afffffffff",23,9,NA
"hardCorals",1960,"8366a0fffffffff",9,4,NA
"hardCorals",1960,"834413fffffffff",142,10,7.59897818729649
"hardCorals",1960,"836769fffffffff",17,4,NA
"hardCorals",1960,"83441bfffffffff",5,3,NA
"hardCorals",1960,"834cc0fffffffff",1,1,NA
"hardCorals",1960,"83448bfffffffff",2,1,NA
"hardCorals",1960,"835f5efffffffff",2,1,NA
"hardCorals",1960,"834412fffffffff",1,1,NA
"hardCorals",1960,"834c95fffffffff",2,1,NA
"hardCorals",1960,"834416fffffffff",122,33,23.3140864810965
"hardCorals",1960,"834c94fffffffff",27,12,NA
"hardCorals",1960,"8344a1fffffffff",67,17,15.8741981812593
"hardCorals",1960,"83454dfffffffff",1,1,NA
"hardCorals",1960,"835e71fffffffff",72,23,21.1575902465066
"hardCorals",1960,"834472fffffffff",16,5,NA
"hardCorals",1960,"8367a4fffffffff",13,6,NA
"hardCorals",1960,"836743fffffffff",9,5,NA
"hardCorals",1960,"834484fffffffff",69,18,17.0249193385957
"hardCorals",1960,"836785fffffffff",9,5,NA
"hardCorals",1960,"835e5dfffffffff",16,6,NA
"hardCorals",1960,"8344e4fffffffff",1,1,NA
"hardCorals",1960,"834408fffffffff",10,3,NA
"hardCorals",1960,"83440bfffffffff",19,7,NA
"hardCorals",1960,"8344b1fffffffff",4,3,NA
"hardCorals",1960,"834486fffffffff",4,3,NA
"hardCorals",1960,"835e5cfffffffff",7,4,NA
"hardCorals",1960,"834432fffffffff",14,5,NA
"hardCorals",1960,"836745fffffffff",13,6,NA
"hardCorals",1960,"836610fffffffff",37,12,NA
"hardCorals",1960,"834414fffffffff",63,17,16.4583039905227
"hardCorals",1960,"83451dfffffffff",22,7,NA
"hardCorals",1960,"835e4afffffffff",14,5,NA
"hardCorals",1960,"834489fffffffff",73,15,13.895251538256
"hardCorals",1960,"834475fffffffff",7,2,NA
"hardCorals",1960,"83448dfffffffff",53,12,11.9847605224964
"hardCorals",1960,"836616fffffffff",27,7,NA
"hardCorals",1960,"836732fffffffff",2,1,NA
"hardCorals",1960,"8367b5fffffffff",3,3,NA
"hardCorals",1960,"834c88fffffffff",4,1,NA
"hardCorals",1960,"834470fffffffff",3,2,NA
"hardCorals",1960,"835e4bfffffffff",16,4,NA
"hardCorals",1960,"834450fffffffff",1,1,NA
"hardCorals",1960,"8344a9fffffffff",1,1,NA
"hardCorals",1960,"83448afffffffff",4,2,NA
"hardCorals",1960,"834569fffffffff",3,1,NA
"hardCorals",1960,"8344b5fffffffff",6,3,NA
"hardCorals",1960,"832adbfffffffff",2,1,NA
"hardCorals",1960,"8344f0fffffffff",4,1,NA
"hardCorals",1960,"834456fffffffff",9,5,NA
"hardCorals",1960,"836625fffffffff",38,11,NA
"hardCorals",1960,"8344aefffffffff",77,17,15.4975559009823
"hardCorals",1960,"834c9dfffffffff",2,1,NA
"hardCorals",1960,"834418fffffffff",463,19,10.8917501400551
"hardCorals",1960,"835e64fffffffff",63,17,16.3705196023304
"hardCorals",1960,"8344a4fffffffff",71,17,15.2860160722003
"hardCorals",1960,"836746fffffffff",7,4,NA
"hardCorals",1960,"8344a8fffffffff",8,4,NA
"hardCorals",1960,"836633fffffffff",9,4,NA
"hardCorals",1960,"8344a5fffffffff",69,18,16.7767741223933
"hardCorals",1960,"835e74fffffffff",6,3,NA
"hardCorals",1960,"834ce8fffffffff",12,5,NA
"hardCorals",1960,"83670bfffffffff",5,2,NA
"hardCorals",1960,"8366a6fffffffff",21,5,NA
"hardCorals",1960,"834c83fffffffff",6,3,NA
"hardCorals",1960,"834565fffffffff",3,1,NA
"hardCorals",1960,"834cc5fffffffff",2,2,NA
"hardCorals",1960,"83676afffffffff",14,5,NA
"hardCorals",1960,"836622fffffffff",4,2,NA
"hardCorals",1960,"834480fffffffff",4,2,NA
"hardCorals",1960,"8344abfffffffff",55,9,8.9794018617548
"hardCorals",1960,"834d4dfffffffff",2,1,NA
"hardCorals",1960,"835e46fffffffff",41,16,NA
"hardCorals",1960,"835e66fffffffff",18,7,NA
"hardCorals",1960,"836756fffffffff",14,7,NA
"hardCorals",1960,"836606fffffffff",42,12,NA
"hardCorals",1960,"834c8bfffffffff",1,1,NA
"hardCorals",1960,"834402fffffffff",7,4,NA
"hardCorals",1960,"835e43fffffffff",11,5,NA
"hardCorals",1960,"834599fffffffff",25,10,NA
"hardCorals",1960,"8344f6fffffffff",13,1,NA
"hardCorals",1960,"834589fffffffff",42,6,NA
"hardCorals",1960,"834531fffffffff",10,6,NA
"hardCorals",1960,"835e59fffffffff",11,6,NA
"hardCorals",1960,"83459bfffffffff",1,1,NA
"hardCorals",1960,"8367b4fffffffff",12,5,NA
"hardCorals",1960,"836782fffffffff",2,1,NA
"hardCorals",1960,"8345b2fffffffff",6,4,NA
"hardCorals",1960,"834ce9fffffffff",6,3,NA
"hardCorals",1960,"83456cfffffffff",2,1,NA
"hardCorals",1960,"83442cfffffffff",5,3,NA
"hardCorals",1960,"834488fffffffff",4,2,NA
"hardCorals",1960,"8345a4fffffffff",1,1,NA
"hardCorals",1960,"834c8dfffffffff",2,1,NA
"hardCorals",1960,"834992fffffffff",3,1,NA
"hardCorals",1960,"83441cfffffffff",16,4,NA
"hardCorals",1970,"836735fffffffff",17,8,NA
"hardCorals",1970,"83440bfffffffff",15,6,NA
"hardCorals",1970,"834489fffffffff",40,9,NA
"hardCorals",1970,"83448dfffffffff",11,7,NA
"hardCorals",1970,"834475fffffffff",10,7,NA
"hardCorals",1970,"8344b5fffffffff",23,10,NA
"hardCorals",1970,"834414fffffffff",22,20,NA
"hardCorals",1970,"834470fffffffff",4,3,NA
"hardCorals",1970,"8344b1fffffffff",13,6,NA
"hardCorals",1970,"834569fffffffff",14,4,NA
"hardCorals",1970,"83442efffffffff",3,1,NA
"hardCorals",1970,"834c88fffffffff",2,1,NA
"hardCorals",1970,"836732fffffffff",1,1,NA
"hardCorals",1970,"834416fffffffff",107,37,26.7758283728408
"hardCorals",1970,"834ce2fffffffff",1,1,NA
"hardCorals",1970,"836611fffffffff",109,21,18.865843288838
"hardCorals",1970,"8344a1fffffffff",23,12,NA
"hardCorals",1970,"836d26fffffffff",2,1,NA
"hardCorals",1970,"834408fffffffff",7,6,NA
"hardCorals",1970,"834484fffffffff",21,10,NA
"hardCorals",1970,"8367a4fffffffff",13,6,NA
"hardCorals",1970,"8344e4fffffffff",52,10,9.84615384615385
"hardCorals",1970,"8344e5fffffffff",33,8,NA
"hardCorals",1970,"834472fffffffff",5,2,NA
"hardCorals",1970,"834471fffffffff",2,1,NA
"hardCorals",1970,"83451cfffffffff",4,2,NA
"hardCorals",1970,"834c82fffffffff",6,3,NA
"hardCorals",1970,"834c94fffffffff",5,1,NA
"hardCorals",1970,"834cd5fffffffff",37,10,NA
"hardCorals",1970,"8344aafffffffff",46,19,NA
"hardCorals",1970,"834419fffffffff",397,23,14.7122045445706
"hardCorals",1970,"83676efffffffff",172,30,20.5318004608916
"hardCorals",1970,"834454fffffffff",5,3,NA
