"cell","spue","effort","target","sdm","bin"
"850c442ffffffff",0.917808219178082,73,67,100,4
"850c446ffffffff",0.697674418604651,86,60,100,4
"850c53a3fffffff",1,32,32,100,5
"850c5a8bfffffff",1,37,37,100,5
"85186043fffffff",0,141,0,100,0
"85190c43fffffff",0.00531914893617021,376,2,100,1
"85195633fffffff",0,73,0,100,0
"851b8e13fffffff",0,32,0,100,0
"8528318ffffffff",0.704918032786885,122,86,100,4
"8528c24bfffffff",0.850746268656716,67,57,100,4
"8529a417fffffff",0.373303167420814,442,165,100,3
"8529a4b3fffffff",0,32,0,100,0
"852a2edbfffffff",0.0394736842105263,76,3,100,2
"852a3017fffffff",0.505263157894737,285,144,100,3
"852a309bfffffff",0.202898550724638,69,14,100,3
"852a3187fffffff",0.446153846153846,195,87,100,3
"852a3197fffffff",0.222222222222222,135,30,100,3
"852a31dbfffffff",0.648714810281518,1634,1060,100,4
"852a3327fffffff",0.24,50,12,100,3
"852a3433fffffff",0.0555555555555556,54,3,100,2
"852b0aabfffffff",0.032258064516129,62,2,100,1
"852b0bcffffffff",0.411764705882353,34,14,100,3
"852b0c27fffffff",0.203703703703704,54,11,100,3
"852b7633fffffff",0,30,0,100,0
"85393343fffffff",0,40,0,100,0
"8549a2abfffffff",0.998313659359191,593,592,100,5
"855d12a7fffffff",0.00843170320404722,593,5,100,1
"855d1443fffffff",0.205882352941176,34,7,100,3
"85a62273fffffff",0.994082840236686,169,168,100,5
"85a6a66ffffffff",1,82,82,100,5
"85b91123fffffff",0.0153846153846154,65,1,100,1
"85b91263fffffff",0.027027027027027,37,1,100,1
"85b914c3fffffff",0.0793650793650794,63,5,100,2
"85bc4467fffffff",0.0234375,128,3,100,1
"85bc455bfffffff",0.702702702702703,74,52,100,4
"85df2647fffffff",1,47,47,100,5
"85df264ffffffff",1,66,66,100,5
"85df333bfffffff",0.991228070175439,114,113,100,5
"85df35bbfffffff",1,30,30,100,5
"85df6dd7fffffff",1,143,143,100,5
"85dfacbbfffffff",1,30,30,100,5
"85eda2a7fffffff",1,35,35,100,5
"855d1287fffffff",0,50,0,100,0
"851805bbfffffff",0,64,0,100,0
"851875d7fffffff",0,181,0,100,0
"8519292bfffffff",0,40,0,100,0
"85192a07fffffff",0,105,0,100,0
"85192d07fffffff",0,43,0,100,0
"85197477fffffff",0,42,0,100,0
"851976b3fffffff",0,65,0,100,0
"8519086bfffffff",0,118,0,100,0
"8519590ffffffff",0,97,0,100,0
"8509a09bfffffff",0,96,0,100,0
"85194883fffffff",0,51,0,100,0
"85194ab7fffffff",0,365,0,100,0
"85190a83fffffff",0,38,0,100,0
"8534204bfffffff",0,58,0,100,0
"8534359bfffffff",0,40,0,100,0
"853436c7fffffff",0,124,0,100,0
"8534646bfffffff",0,71,0,100,0
"859c5a6bfffffff",0,38,0,100,0
"85186a53fffffff",0,393,0,100,0
"851950b7fffffff",0,63,0,100,0
"85c980d7fffffff",0,62,0,100,0
"85c98467fffffff",0,184,0,100,0
"8544d2b7fffffff",0,31,0,100,0
"8548968ffffffff",0,31,0,100,0
"854896d7fffffff",0,65,0,100,0
"85b834bbfffffff",0,31,0,100,0
"85b9104bfffffff",0,32,0,100,0
"85b914b3fffffff",0,56,0,100,0
"85c32a9bfffffff",0,49,0,100,0
"851875c3fffffff",0,93,0,100,0
"85190857fffffff",0,178,0,100,0
"851f3307fffffff",0,40,0,100,0
"852ac273fffffff",0,33,0,100,0
"85464e93fffffff",0,99,0,100,0
"85011e33fffffff",0,63,0,100,0
"851970c7fffffff",0,42,0,100,0
"8519094ffffffff",0,80,0,100,0
"857b98a3fffffff",0,30,0,100,0
"85186543fffffff",0,85,0,100,0
"85187093fffffff",0,43,0,100,0
"851959a7fffffff",0,43,0,100,0
"852ad327fffffff",0,110,0,100,0
"852ad3a3fffffff",0,34,0,100,0
"85195a57fffffff",0,97,0,100,0
"85bb52b3fffffff",0,58,0,100,0
"85945037fffffff",0,139,0,100,0
"85945c8ffffffff",0,31,0,100,0
"851f206bfffffff",0,47,0,100,0
"851f2143fffffff",0,1390,0,100,0
"851f218bfffffff",0,33,0,100,0
"851f22a3fffffff",0,37,0,100,0
"851f2573fffffff",0,51,0,100,0
"851f25d3fffffff",0,49,0,100,0
"851944bbfffffff",0,32,0,100,0
"8519683bfffffff",0,198,0,100,0
"857b9d47fffffff",0,38,0,100,0
"850d8b77fffffff",0,30,0,100,0
"852c9e27fffffff",0,33,0,100,0
"852ad54ffffffff",0,38,0,100,0
"852ad597fffffff",0,54,0,100,0
"8544d06bfffffff",0,66,0,100,0
"8544e6affffffff",0,79,0,100,0
"850125d7fffffff",0.931034482758621,58,54,100,4
"850155cbfffffff",0.106382978723404,47,5,100,2
"850176dbfffffff",0.48936170212766,47,23,100,3
"8509a44bfffffff",0.00914634146341463,328,3,100,1
"85184477fffffff",0,256,0,100,0
"8518468ffffffff",0,321,0,100,0
"851875d3fffffff",0.0517241379310345,116,6,100,2
"85192963fffffff",0,97,0,100,0
"85192977fffffff",0.00966183574879227,207,2,100,1
"85192c3bfffffff",0,95,0,100,0
"8519723bfffffff",0.0256410256410256,39,1,100,1
"851972abfffffff",0.0172413793103448,116,2,100,1
"851972b7fffffff",0.00632911392405063,158,1,100,1
"851973affffffff",0.00192431045542014,1559,3,100,1
"851973d3fffffff",0.0136986301369863,219,3,100,1
"8528dc4ffffffff",0.627906976744186,43,27,100,4
"8528dea3fffffff",0.870689655172414,116,101,100,4
"852a1507fffffff",0.0666666666666667,45,3,100,2
"852a15abfffffff",0.46875,64,30,100,3
"852a15bbfffffff",0.505208333333333,768,388,100,3
"852a1a27fffffff",0.0909090909090909,55,5,100,2
"852a3557fffffff",0.0451612903225806,155,7,100,2
"852a3593fffffff",0,115,0,100,0
"852aadabfffffff",0.589285714285714,56,33,100,4
"852b0d2bfffffff",0,87,0,100,0
"852b190bfffffff",0.032258064516129,31,1,100,1
"852b1b0bfffffff",0.146067415730337,89,13,100,3
"852b1b33fffffff",0.0448717948717949,156,7,100,2
"852b1b93fffffff",0.286885245901639,122,35,100,3
"8534345bfffffff",0,128,0,100,0
"853434cffffffff",0.00958172102450709,5427,52,100,1
"85343697fffffff",0,107,0,100,0
"8534412ffffffff",0,38,0,100,0
"8534604bfffffff",0.00135685210312076,737,1,100,1
"853466a7fffffff",0.019047619047619,105,2,100,1
"8546416bfffffff",2.34120759487744e-05,42713,1,100,1
"8546416ffffffff",0,31932,0,100,0
"85464827fffffff",0.7,50,35,100,4
"8546496ffffffff",0.1875,32,6,100,3
"856d15d7fffffff",0.807692307692308,156,126,100,4
"858935cbfffffff",1,41,41,100,5
"85a2542bfffffff",1,352,352,100,5
"85a3046ffffffff",0.166666666666667,48,8,100,3
"85ad3693fffffff",1,136,136,100,5
"85b21d4bfffffff",0.357723577235772,123,44,100,3
"85bb53c7fffffff",0.984848484848485,198,195,100,5
"85bb53dbfffffff",0.0208333333333333,144,3,100,1
"85bf4eabfffffff",0.0517241379310345,58,3,100,2
"85de818bfffffff",0.89873417721519,79,71,100,4
"85de8293fffffff",0,43,0,100,0
"85de8677fffffff",0,34,0,100,0
"85de9137fffffff",0,31,0,100,0
"85de913bfffffff",0,42,0,100,0
"85de918ffffffff",0,84,0,100,0
"85de91d3fffffff",0.012987012987013,77,1,100,1
"85de94a3fffffff",0,39,0,100,0
"85e88a5bfffffff",1,31,31,100,5
"85e89b27fffffff",1,103,103,100,5
"85e9abaffffffff",1,40,40,100,5
"85eb20abfffffff",1,59,59,100,5
"85095ad7fffffff",0.0434782608695652,46,2,100,2
"8509aed3fffffff",0,30,0,100,0
"85128217fffffff",1,136,136,100,5
"85128273fffffff",1,194,194,100,5
"85186a5bfffffff",0,486,0,100,0
"851901b7fffffff",0.0131578947368421,76,1,100,1
"8519501bfffffff",0.00261096605744125,383,1,100,1
"851b812bfffffff",0.0540540540540541,37,2,100,2
"851b816ffffffff",0,41,0,100,0
"851b836bfffffff",0.580645161290323,31,18,100,4
"851b83dbfffffff",0.976190476190476,84,82,100,5
"851b849bfffffff",1,241,241,100,5
"852819c3fffffff",0.572815533980582,103,59,100,4
"852819cffffffff",0.493150684931507,73,36,100,3
"85283117fffffff",0.568181818181818,44,25,100,4
"8528f587fffffff",0.327868852459016,61,20,100,3
"85291247fffffff",0.353488372093023,1290,456,100,3
"85291293fffffff",0.0645161290322581,31,2,100,2
"852912d3fffffff",0.03125,32,1,100,1
"8529130ffffffff",0.253968253968254,126,32,100,3
"8529131bfffffff",0.240740740740741,54,13,100,3
"8529136ffffffff",0.730769230769231,78,57,100,4
"852a0417fffffff",0.12280701754386,57,7,100,2
"852a046ffffffff",0.0851063829787234,47,4,100,2
"852a04c7fffffff",0.287564766839378,386,111,100,3
"852a0603fffffff",0.149253731343284,67,10,100,3
"852a068bfffffff",0.0775193798449612,129,10,100,2
"852a06c7fffffff",0.0181818181818182,110,2,100,1
"852a1e97fffffff",0,193,0,100,0
"852a1ea7fffffff",0.0396039603960396,101,4,100,2
"852a2113fffffff",0,34,0,100,0
"852a2163fffffff",0,38,0,100,0
"852a220ffffffff",0.204275534441805,421,86,100,3
"852a2263fffffff",0.217142857142857,525,114,100,3
"852b1bd7fffffff",0.0104712041884817,191,2,100,1
"852b1c37fffffff",0.0625,32,2,100,2
"852b2143fffffff",0.0198019801980198,101,2,100,1
"85351a77fffffff",0.00591715976331361,169,1,100,1
"85351b27fffffff",0,56,0,100,0
"85351b63fffffff",0,68,0,100,0
"8535a92ffffffff",0,288,0,100,0
"853cd4c7fffffff",0,299,0,100,0
"85464e57fffffff",0.448692152917505,497,223,100,3
"85482377fffffff",0.979545454545454,440,431,100,5
"85482a13fffffff",0.366666666666667,30,11,100,3
"85482ad7fffffff",0.578947368421053,38,22,100,4
"85a8166bfffffff",0.746478873239437,71,53,100,4
"85a89563fffffff",1,44,44,100,5
"85ba69c7fffffff",1,277,277,100,5
"85bb2907fffffff",0.138888888888889,36,5,100,3
"85be0c2bfffffff",0.725,40,29,100,4
"85be697bfffffff",0.0625,32,2,100,2
"85be6eb3fffffff",0.10377358490566,106,11,100,2
"85be749bfffffff",0.404255319148936,47,19,100,3
"85be8bcbfffffff",0.980392156862745,204,200,100,5
"85e45153fffffff",0.0833333333333333,36,3,100,2
"850122a3fffffff",0.257142857142857,35,9,100,3
"850cdd67fffffff",0.98,50,49,100,5
"850ce93bfffffff",1,67,67,100,5
"8512b007fffffff",0.688172043010753,186,128,100,4
"8512b017fffffff",0.956521739130435,46,44,100,4
"8512b49bfffffff",0.708860759493671,79,56,100,4
"8512b4abfffffff",0.325,40,13,100,3
"85139327fffffff",0.784210526315789,190,149,100,4
"85139367fffffff",0.608695652173913,161,98,100,4
"85139383fffffff",0.526315789473684,38,20,100,3
"8513939bfffffff",0.657894736842105,38,25,100,4
"85139a13fffffff",0.468503937007874,254,119,100,3
"85182833fffffff",0,31,0,100,0
"85187433fffffff",0.0037037037037037,270,1,100,1
"85187467fffffff",0.00201612903225806,496,1,100,1
"8519260bfffffff",0.0166666666666667,60,1,100,1
"851a8cb3fffffff",1,230,230,100,5
"851a96cffffffff",0.0769230769230769,39,3,100,2
"851d251bfffffff",0.666666666666667,51,34,100,4
"851d25d3fffffff",0.923076923076923,169,156,100,4
"851db4d3fffffff",0.996153846153846,260,259,100,5
"8528c36bfffffff",0.7,30,21,100,4
"8528d13bfffffff",0.728205128205128,195,142,100,4
"8528d1a3fffffff",0.913625304136253,822,751,100,4
"8528d5cffffffff",0.166666666666667,48,8,100,3
"8529a543fffffff",0.56388088376561,1041,587,100,4
"8529a5cffffffff",0.19672131147541,61,12,100,3
"852a0003fffffff",0.0238095238095238,84,2,100,1
"852a0017fffffff",0.0491803278688525,61,3,100,2
"852a0087fffffff",0,30,0,100,0
"852a0233fffffff",0.00515463917525773,194,1,100,1
"852a0247fffffff",0.05,60,3,100,2
"852a028bfffffff",0.0902255639097744,133,12,100,2
"852a028ffffffff",0.2375,160,38,100,3
"852a02a7fffffff",0,105,0,100,0
"852a2297fffffff",0.396666666666667,300,119,100,3
"852a234bfffffff",0.166666666666667,30,5,100,3
"852a2563fffffff",0.0365853658536585,82,3,100,2
"852a2623fffffff",0.033175355450237,211,7,100,1
"852af00ffffffff",0.0540540540540541,37,2,100,2
"852af4abfffffff",0.0975609756097561,41,4,100,2
"852b298ffffffff",0.0444444444444444,45,2,100,2
"8539261bfffffff",0.000420168067226891,2380,1,100,1
"8544b177fffffff",0,185,0,100,0
"854ced77fffffff",1,35,35,100,5
"854cf0a3fffffff",1,82,82,100,5
"85661a63fffffff",1,41,41,100,5
"8566b0b3fffffff",0.755102040816326,49,37,100,4
"858f081bfffffff",0.994047619047619,336,334,100,5
"859b19b7fffffff",1,821,821,100,5
"85be0e3bfffffff",0.942857142857143,35,33,100,4
"85bea917fffffff",0.0328947368421053,152,5,100,1
"85bea947fffffff",0.948275862068966,116,110,100,4
"85bea94ffffffff",0.88456865127582,823,728,100,4
"85e42387fffffff",0.0303030303030303,33,1,100,1
"85e42b7bfffffff",0.2,30,6,100,3
"850723cbfffffff",0,33,0,100,0
"8507550bfffffff",0.979591836734694,147,144,100,5
"8507558bfffffff",0.101426307448494,631,64,100,2
"850755bbfffffff",0.993125330512956,1891,1878,100,5
"850758c7fffffff",0.422018348623853,109,46,100,3
"85075dc3fffffff",0.846715328467153,274,232,100,4
"850c40c7fffffff",0.785714285714286,42,33,100,4
"850c4213fffffff",0.947368421052632,76,72,100,4
"850c427bfffffff",0.84,100,84,100,4
"850c502ffffffff",1,43,43,100,5
"850c5a7bfffffff",0.666666666666667,33,22,100,4
"85182097fffffff",0,103,0,100,0
"851908c3fffffff",0.025,40,1,100,1
"851908cffffffff",0.00303951367781155,329,1,100,1
"85190907fffffff",0,146,0,100,0
"85194617fffffff",0.0142487046632124,772,11,100,1
"851946abfffffff",0.00829875518672199,482,4,100,1
"851b8ed7fffffff",0.0833333333333333,36,3,100,2
"852834a7fffffff",0.314285714285714,35,11,100,3
"8528350ffffffff",0.323529411764706,34,11,100,3
"85283563fffffff",0.77710843373494,332,258,100,4
"8528356ffffffff",0.716923076923077,325,233,100,4
"8528c26ffffffff",0.997368421052632,380,379,100,5
"8528c297fffffff",0.0666666666666667,30,2,100,2
"8528c333fffffff",0.761904761904762,42,32,100,4
"85291a77fffffff",0.616279069767442,86,53,100,4
"8529a42ffffffff",0.373913043478261,115,43,100,3
"8529a43bfffffff",0.225806451612903,124,28,100,3
"8529a4abfffffff",0.172839506172839,81,14,100,3
"8529a4b7fffffff",0.0151515151515152,66,1,100,1
"8529a503fffffff",0.0917431192660551,109,10,100,2
"852a3007fffffff",0.474358974358974,78,37,100,3
"852a3153fffffff",0.264248704663212,193,51,100,3
"852a340ffffffff",0.136363636363636,44,6,100,3
"852a343bfffffff",0.0454545454545455,44,2,100,2
"852a34abfffffff",0.137546468401487,269,37,100,3
"852b0683fffffff",0.0192307692307692,104,2,100,1
"852b082bfffffff",0,34,0,100,0
"852b0b53fffffff",0.102040816326531,49,5,100,2
"852b0c5bfffffff",0.0645161290322581,31,2,100,2
"852b343bfffffff",0.920634920634921,63,58,100,4
"852b347bfffffff",0.851351351351351,74,63,100,4
"855d104bfffffff",0.0384615384615385,78,3,100,2
"855d12affffffff",0.0142857142857143,70,1,100,1
"855d13c3fffffff",0.0625,32,2,100,2
"85823303fffffff",1,113,113,100,5
"85a62203fffffff",0.983050847457627,59,58,100,5
"85a62277fffffff",1,189,189,100,5
"85b9148bfffffff",0.116504854368932,103,12,100,2
"85b9a1b7fffffff",0.147058823529412,34,5,100,3
"85bc697bfffffff",0.866666666666667,75,65,100,4
"85be6163fffffff",0.00862068965517241,116,1,100,1
"85be638ffffffff",0.206185567010309,97,20,100,3
"85df1437fffffff",0.622950819672131,61,38,100,4
"85df2243fffffff",1,37,37,100,5
"85df2613fffffff",1,42,42,100,5
"85df2657fffffff",1,34,34,100,5
"85df26c3fffffff",0.704545454545455,44,31,100,4
"85df26cbfffffff",1,57,57,100,5
"85df30a7fffffff",0.951923076923077,728,693,100,4
"85df3157fffffff",0.947368421052632,76,72,100,4
"85df3193fffffff",1,41,41,100,5
"85df3333fffffff",1,38,38,100,5
"85df3573fffffff",0.611764705882353,170,104,100,4
"85344c33fffffff",0,144,0,100,0
"85464977fffffff",0,36,0,100,0
"8544b5c3fffffff",0,6243,0,100,0
"8544b5cffffffff",0,16188,0,100,0
"8509a68bfffffff",0,45,0,100,0
"85192927fffffff",0,42,0,100,0
"85197463fffffff",0,71,0,100,0
"85197587fffffff",0,48,0,100,0
"85190827fffffff",0,551,0,100,0
"851828a7fffffff",0,68,0,100,0
"8519704ffffffff",0,34,0,100,0
"852af557fffffff",0,54,0,100,0
"852a184ffffffff",0,31,0,100,0
"8534640ffffffff",0,47,0,100,0
"8544704bfffffff",0,105,0,100,0
"85447063fffffff",0,35,0,100,0
"85447097fffffff",0,52,0,100,0
"8544726bfffffff",0,103,0,100,0
"85447277fffffff",0,141,0,100,0
"858532dbfffffff",0,65,0,100,0
"85be4db3fffffff",0,31,0,100,0
"85095bdbfffffff",0,37,0,100,0
"85186a0bfffffff",0,356,0,100,0
"859442b7fffffff",0,77,0,100,0
"85c98447fffffff",0,761,0,100,0
"8544d05bfffffff",0,52,0,100,0
"852a2e03fffffff",0,30,0,100,0
"8518450bfffffff",0,155,0,100,0
"85192aaffffffff",0,47,0,100,0
"85344caffffffff",0,75,0,100,0
"85448997fffffff",0,33,0,100,0
"85095ba3fffffff",0,41,0,100,0
"85182d67fffffff",0,33,0,100,0
"8518710ffffffff",0,111,0,100,0
"851940bbfffffff",0,38,0,100,0
"852ac27bfffffff",0,34,0,100,0
"852e1b47fffffff",0,30,0,100,0
"8518298ffffffff",0,33,0,100,0
"8519096ffffffff",0,73,0,100,0
"851953a3fffffff",0,544,0,100,0
"851953b7fffffff",0,410,0,100,0
"85184503fffffff",0,176,0,100,0
"851845cffffffff",0,94,0,100,0
"85184647fffffff",0,32,0,100,0
"85448d37fffffff",0,45,0,100,0
"85180a37fffffff",0,48,0,100,0
"85182d33fffffff",0,31,0,100,0
"85186667fffffff",0,37,0,100,0
"852ad173fffffff",0,58,0,100,0
"85185637fffffff",0,33,0,100,0
"85186097fffffff",0,131,0,100,0
"85186247fffffff",0,104,0,100,0
"8544f2c7fffffff",0,38,0,100,0
"8544f2cffffffff",0,77,0,100,0
"8594ae67fffffff",0,145,0,100,0
"85182db7fffffff",0,137,0,100,0
"85196b03fffffff",0,67,0,100,0
"85196b17fffffff",0,38,0,100,0
"85196b1bfffffff",0,65,0,100,0
"851f217bfffffff",0,1160,0,100,0
"851f219bfffffff",0,1360,0,100,0
"851f331bfffffff",0,51,0,100,0
"85a8a027fffffff",0,42,0,100,0
"851f2517fffffff",0,184,0,100,0
"857b2d23fffffff",0,46,0,100,0
"850ca5a3fffffff",0,63,0,100,0
"85441333fffffff",0,122,0,100,0
"8544a523fffffff",0,31,0,100,0
"85441e0bfffffff",0,285,0,100,0
"8544d5d3fffffff",0,608,0,100,0
"85489267fffffff",0,49,0,100,0
"8544e6a7fffffff",0,89,0,100,0
"850176c7fffffff",0.354838709677419,31,11,100,3
"85091227fffffff",0,85,0,100,0
"8509a5a3fffffff",0,45,0,100,0
"8509a687fffffff",0.0554235946159937,1263,70,100,2
"851801d7fffffff",0.363636363636364,33,12,100,3
"85184683fffffff",0,126,0,100,0
"85184943fffffff",0,200,0,100,0
"851849cffffffff",0,294,0,100,0
"85192873fffffff",0.00388726919339164,1029,4,100,1
"85192b77fffffff",0.00292112950340798,1027,3,100,1
"85192b93fffffff",0.00437828371278459,2284,10,100,1
"85192c67fffffff",0,115,0,100,0
"85194dd7fffffff",0,3432,0,100,0
"85197283fffffff",0,181,0,100,0
"85197297fffffff",0.0487804878048781,41,2,100,2
"8519738ffffffff",0.0178571428571429,392,7,100,1
"85197697fffffff",0.0714285714285714,770,55,100,2
"8528dc6bfffffff",0.880952380952381,42,37,100,4
"8528de87fffffff",0.919540229885057,87,80,100,4
"8528f193fffffff",0.06,50,3,100,2
"852a11affffffff",0.0888888888888889,45,4,100,2
"852a11bbfffffff",0,48,0,100,0
"852a1a43fffffff",0.03125,96,3,100,1
"852a354bfffffff",0.262626262626263,297,78,100,3
"852a3563fffffff",0.1,140,14,100,2
"852a356ffffffff",0.2,200,40,100,3
"852b1827fffffff",0.267441860465116,86,23,100,3
"852b1887fffffff",0.00840336134453781,119,1,100,1
"852b18b3fffffff",0.0974025974025974,154,15,100,2
"852b1917fffffff",0.225806451612903,31,7,100,3
"852b1b17fffffff",0.142857142857143,112,16,100,3
"852b1b3bfffffff",0.0224089635854342,357,8,100,1
"852b1b77fffffff",0.182926829268293,246,45,100,3
"852b1b8ffffffff",0.170212765957447,47,8,100,3
"85343483fffffff",0,443,0,100,0
"853435d3fffffff",0,35,0,100,0
"85346633fffffff",0.0148148148148148,135,2,100,1
"85464957fffffff",0.0238095238095238,42,1,100,1
"855d1697fffffff",0.994063324538259,4548,4521,100,5
"85a250d7fffffff",0.99009900990099,202,200,100,5
"85a25467fffffff",1,592,592,100,5
"85a30467fffffff",0.223529411764706,85,19,100,3
"85a59203fffffff",0.933333333333333,30,28,100,4
"85a592affffffff",0.992727272727273,275,273,100,5
"85a604d7fffffff",1,153,153,100,5
"85a6102ffffffff",0.470588235294118,34,16,100,3
"85a6106ffffffff",0.592342342342342,444,263,100,4
"85be600bfffffff",0.0444444444444444,45,2,100,2
"85de820ffffffff",0,61,0,100,0
"85de9003fffffff",0,71,0,100,0
"85de90bbfffffff",0.0103092783505155,97,1,100,1
"85de943bfffffff",0,52,0,100,0
"85de952ffffffff",0.101010101010101,99,10,100,2
"85de9573fffffff",0.766666666666667,60,46,100,4
"85df04c3fffffff",0.983333333333333,60,59,100,5
"85df04d7fffffff",1,47,47,100,5
"85e891d7fffffff",1,30,30,100,5
"85e89537fffffff",1,94,94,100,5
"85e8986ffffffff",1,58,58,100,5
"85e89877fffffff",0.926829268292683,41,38,100,4
"85e898d7fffffff",1,69,69,100,5
"85e89b1bfffffff",1,48,48,100,5
"85e89b77fffffff",0.956052428681573,1297,1240,100,4
"85e89c2ffffffff",1,56,56,100,5
"850835dbfffffff",0,31,0,100,0
"85095aa7fffffff",0.0163934426229508,61,1,100,1
"85095b8ffffffff",0.0208333333333333,48,1,100,1
"8512828ffffffff",1,37,37,100,5
"85180cc3fffffff",0.0424242424242424,660,28,100,2
"85182d37fffffff",0.00324675324675325,308,1,100,1
"85182d97fffffff",0,565,0,100,0
"8518425bfffffff",0,30,0,100,0
"851870dbfffffff",0.00262368815592204,2668,7,100,1
"8518716ffffffff",0,90,0,100,0
"85187173fffffff",0,199,0,100,0
"8519013bfffffff",0,37,0,100,0
"85190323fffffff",0,32,0,100,0
"8519082bfffffff",0.00680272108843537,147,1,100,1
"851940dbfffffff",0.00457142857142857,875,4,100,1
"8519506bfffffff",0.00116009280742459,862,1,100,1
"8519517bfffffff",0.0151515151515152,132,2,100,1
"85195667fffffff",0.00342465753424658,292,1,100,1
"85195973fffffff",0.00490196078431373,204,1,100,1
"85195a17fffffff",0.107784431137725,167,18,100,2
"851b820ffffffff",0.85,40,34,100,4
"851b8223fffffff",0.88,50,44,100,4
"851b8273fffffff",0.901960784313726,51,46,100,4
"852802a7fffffff",0.113636363636364,44,5,100,2
"852803d3fffffff",0.884955752212389,113,100,100,4
"85281cb7fffffff",0.549019607843137,51,28,100,3
"852830b3fffffff",0.342857142857143,70,24,100,3
"8528310ffffffff",0.0689655172413793,58,4,100,2
"8528f583fffffff",0.010752688172043,93,1,100,1
"85291263fffffff",0.790123456790123,162,128,100,4
"852912dbfffffff",0.0975609756097561,41,4,100,2
"85291327fffffff",0.0476190476190476,42,2,100,2
"852913dbfffffff",0.236842105263158,38,9,100,3
"852a0463fffffff",0.180851063829787,94,17,100,3
"852a047bfffffff",0.096,375,36,100,2
"852a049bfffffff",0.176422764227642,1230,217,100,3
"852a066bfffffff",0.0958904109589041,73,7,100,2
"852a06b7fffffff",0.0627062706270627,303,19,100,2
"852a1c77fffffff",0,51,0,100,0
"852a1cd3fffffff",0.088,125,11,100,2
"852a205bfffffff",0.385714285714286,280,108,100,3
"852a215bfffffff",0.135135135135135,37,5,100,3
"852a21cbfffffff",0.177777777777778,45,8,100,3
"852a2237fffffff",0.393939393939394,33,13,100,3
"852b1c67fffffff",0.0675675675675676,148,10,100,2
"852b1d77fffffff",0.141274238227147,361,51,100,3
"852b1dd3fffffff",0.0882352941176471,34,3,100,2
"852b214bfffffff",0.0111111111111111,90,1,100,1
"852b219bfffffff",0.012987012987013,77,1,100,1
"852b233bfffffff",0,34,0,100,0
